group,function,value,sample_time_nanos,iteration_count
quat mul quat,glam,,7752.0,2994
quat mul quat,glam,,15476.0,5988
quat mul quat,glam,,23182.0,8982
quat mul quat,glam,,30909.0,11976
quat mul quat,glam,,38616.0,14970
quat mul quat,glam,,46343.0,17964
quat mul quat,glam,,54049.0,20958
quat mul quat,glam,,61761.0,23952
quat mul quat,glam,,69483.0,26946
quat mul quat,glam,,77194.0,29940
quat mul quat,glam,,84921.0,32934
quat mul quat,glam,,92628.0,35928
quat mul quat,glam,,100351.0,38922
quat mul quat,glam,,108062.0,41916
quat mul quat,glam,,115784.0,44910
quat mul quat,glam,,123511.0,47904
quat mul quat,glam,,131218.0,50898
quat mul quat,glam,,138930.0,53892
quat mul quat,glam,,146656.0,56886
quat mul quat,glam,,154367.0,59880
quat mul quat,glam,,162074.0,62874
quat mul quat,glam,,175581.0,65868
quat mul quat,glam,,177524.0,68862
quat mul quat,glam,,185230.0,71856
quat mul quat,glam,,194703.0,74850
quat mul quat,glam,,200677.0,77844
quat mul quat,glam,,208375.0,80838
quat mul quat,glam,,216099.0,83832
quat mul quat,glam,,223806.0,86826
quat mul quat,glam,,231531.0,89820
quat mul quat,glam,,239258.0,92814
quat mul quat,glam,,246971.0,95808
quat mul quat,glam,,254688.0,98802
quat mul quat,glam,,262400.0,101796
quat mul quat,glam,,270121.0,104790
quat mul quat,glam,,277833.0,107784
quat mul quat,glam,,285544.0,110778
quat mul quat,glam,,294826.0,113772
quat mul quat,glam,,300994.0,116766
quat mul quat,glam,,308700.0,119760
quat mul quat,glam,,316416.0,122754
quat mul quat,glam,,345411.0,125748
quat mul quat,glam,,331845.0,128742
quat mul quat,glam,,339572.0,131736
quat mul quat,glam,,347295.0,134730
quat mul quat,glam,,354986.0,137724
quat mul quat,glam,,362712.0,140718
quat mul quat,glam,,370435.0,143712
quat mul quat,glam,,378151.0,146706
quat mul quat,glam,,385856.0,149700
quat mul quat,glam,,393581.0,152694
quat mul quat,glam,,401307.0,155688
quat mul quat,glam,,409014.0,158682
quat mul quat,glam,,416724.0,161676
quat mul quat,glam,,424454.0,164670
quat mul quat,glam,,432160.0,167664
quat mul quat,glam,,439869.0,170658
quat mul quat,glam,,447592.0,173652
quat mul quat,glam,,455321.0,176646
quat mul quat,glam,,464729.0,179640
quat mul quat,glam,,470750.0,182634
quat mul quat,glam,,478476.0,185628
quat mul quat,glam,,486183.0,188622
quat mul quat,glam,,493905.0,191616
quat mul quat,glam,,503389.0,194610
quat mul quat,glam,,520798.0,197604
quat mul quat,glam,,517049.0,200598
quat mul quat,glam,,524757.0,203592
quat mul quat,glam,,532488.0,206586
quat mul quat,glam,,540180.0,209580
quat mul quat,glam,,547910.0,212574
quat mul quat,glam,,555632.0,215568
quat mul quat,glam,,563342.0,218562
quat mul quat,glam,,571066.0,221556
quat mul quat,glam,,578780.0,224550
quat mul quat,glam,,586496.0,227544
quat mul quat,glam,,594213.0,230538
quat mul quat,glam,,619637.0,233532
quat mul quat,glam,,627580.0,236526
quat mul quat,glam,,635535.0,239520
quat mul quat,glam,,643458.0,242514
quat mul quat,glam,,651411.0,245508
quat mul quat,glam,,659348.0,248502
quat mul quat,glam,,649725.0,251496
quat mul quat,glam,,657429.0,254490
quat mul quat,glam,,683602.0,257484
quat mul quat,glam,,671374.0,260478
quat mul quat,glam,,679097.0,263472
quat mul quat,glam,,686827.0,266466
quat mul quat,glam,,694519.0,269460
quat mul quat,glam,,702243.0,272454
quat mul quat,glam,,709950.0,275448
quat mul quat,glam,,717689.0,278442
quat mul quat,glam,,725405.0,281436
quat mul quat,glam,,734583.0,284430
quat mul quat,glam,,740821.0,287424
quat mul quat,glam,,759344.0,290418
quat mul quat,glam,,757755.0,293412
quat mul quat,glam,,763963.0,296406
quat mul quat,glam,,771688.0,299400
